# OpenTelemetry Metrics report: .csv, 4 fields # <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705942500867000000,1705942560861000000,0
FilePageCache.maxRegisteredFiles,1705942500867000000,1705942560861000000,654
FilePageCache.maxCacheSizeInBytes,1705942500867000000,1705942560861000000,302284800
FilePageCache.disposedBuffers,1705942500867000000,1705942560861000000,0
FilePageCache.capacityInBytes,1705942500867000000,1705942560861000000,524288000
StorageLockContext.competingThreads.90P,1705942500867000000,1705942560861000000,0
FilePageCache.pageFastCacheHits,1705942500867000000,1705942560861000000,0
FilePageCache.pageHits,1705942500867000000,1705942560861000000,0
StorageLockContext.competingThreads.max,1705942500867000000,1705942560861000000,0
StorageLockContext.competingThreads.avg,1705942500867000000,1705942560861000000,0.0
FilePageCache.uncachedFileAccess,1705942500867000000,1705942560861000000,0
FilePageCache.totalPageDisposalsUs,1705942500867000000,1705942560861000000,0
DirectByteBufferAllocator.hits,1705942500867000000,1705942560861000000,0
FilePageCache.pageLoads,1705942500867000000,1705942560861000000,0
FilePageCache.totalPageLoadsUs,1705942500867000000,1705942560861000000,0
DirectByteBufferAllocator.disposed,1705942500867000000,1705942560861000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705942500867000000,1705942560861000000,0
DirectByteBufferAllocator.reclaimed,1705942500867000000,1705942560861000000,0
DirectByteBufferAllocator.misses,1705942500867000000,1705942560861000000,0
FlushQueue.tasksExecuted,1705942500867000000,1705942560861000000,395
AWTEventQueue.dispatchTimeMaxNs,1705942500867000000,1705942560861000000,2916351
NonBlockingReadAction.finalizedExecutionTimeUs,1705942500867000000,1705942560861000000,96241
FlushQueue.executionTimeMaxNs,1705942500867000000,1705942560861000000,544767
AWTEventQueue.eventsDispatched,1705942500867000000,1705942560861000000,457
FlushQueue.waitingTime90PNs,1705942500867000000,1705942560861000000,215039
NonBlockingReadAction.failedExecutionsCount,1705942500867000000,1705942560861000000,0
FlushQueue.queueSizeMax,1705942500867000000,1705942560861000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705942500867000000,1705942560861000000,0
FlushQueue.waitingTimeMaxNs,1705942500867000000,1705942560861000000,499711
FlushQueue.executionTime90PNs,1705942500867000000,1705942560861000000,159743
AWTEventQueue.dispatchTime90PNs,1705942500867000000,1705942560861000000,276479
FlushQueue.queueSizeAvg,1705942500867000000,1705942560861000000,0.060759493670886074
AWTEventQueue.dispatchTimeAvgNs,1705942500867000000,1705942560861000000,209873.4354485777
FlushQueue.waitingTimeAvgNs,1705942500867000000,1705942560861000000,154859.50379746835
FlushQueue.executionTimeAvgNs,1705942500867000000,1705942560861000000,68174.70379746835
FlushQueue.queueSize90P,1705942500867000000,1705942560861000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705942500867000000,1705942560861000000,24
FileNameCache.totalMisses,1705942560861000000,1705942620867000000,0
FileNameCache.queries,1705942560861000000,1705942620867000000,611
FileNameCache.fastMisses,1705942560861000000,1705942620867000000,8
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705942560861000000,1705942620867000000,0
FilePageCache.maxRegisteredFiles,1705942560861000000,1705942620867000000,654
FilePageCache.maxCacheSizeInBytes,1705942560861000000,1705942620867000000,302284800
FilePageCache.disposedBuffers,1705942560861000000,1705942620867000000,0
FilePageCache.capacityInBytes,1705942560861000000,1705942620867000000,524288000
StorageLockContext.competingThreads.90P,1705942560861000000,1705942620867000000,0
FilePageCache.pageFastCacheHits,1705942560861000000,1705942620867000000,0
FilePageCache.pageHits,1705942560861000000,1705942620867000000,0
StorageLockContext.competingThreads.max,1705942560861000000,1705942620867000000,0
StorageLockContext.competingThreads.avg,1705942560861000000,1705942620867000000,0.0
FilePageCache.uncachedFileAccess,1705942560861000000,1705942620867000000,0
FilePageCache.totalPageDisposalsUs,1705942560861000000,1705942620867000000,0
DirectByteBufferAllocator.hits,1705942560861000000,1705942620867000000,0
FilePageCache.pageLoads,1705942560861000000,1705942620867000000,0
FilePageCache.totalPageLoadsUs,1705942560861000000,1705942620867000000,0
DirectByteBufferAllocator.disposed,1705942560861000000,1705942620867000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705942560861000000,1705942620867000000,0
DirectByteBufferAllocator.reclaimed,1705942560861000000,1705942620867000000,0
DirectByteBufferAllocator.misses,1705942560861000000,1705942620867000000,0
FlushQueue.tasksExecuted,1705942560861000000,1705942620867000000,395
AWTEventQueue.dispatchTimeMaxNs,1705942560861000000,1705942620867000000,3653631
NonBlockingReadAction.finalizedExecutionTimeUs,1705942560861000000,1705942620867000000,76216
FlushQueue.executionTimeMaxNs,1705942560861000000,1705942620867000000,415743
AWTEventQueue.eventsDispatched,1705942560861000000,1705942620867000000,455
FlushQueue.waitingTime90PNs,1705942560861000000,1705942620867000000,205823
NonBlockingReadAction.failedExecutionsCount,1705942560861000000,1705942620867000000,0
FlushQueue.queueSizeMax,1705942560861000000,1705942620867000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705942560861000000,1705942620867000000,0
FlushQueue.waitingTimeMaxNs,1705942560861000000,1705942620867000000,548863
FlushQueue.executionTime90PNs,1705942560861000000,1705942620867000000,134143
AWTEventQueue.dispatchTime90PNs,1705942560861000000,1705942620867000000,264191
FlushQueue.queueSizeAvg,1705942560861000000,1705942620867000000,0.06329113924050633
AWTEventQueue.dispatchTimeAvgNs,1705942560861000000,1705942620867000000,208939.3230769231
FlushQueue.waitingTimeAvgNs,1705942560861000000,1705942620867000000,149113.6
FlushQueue.executionTimeAvgNs,1705942560861000000,1705942620867000000,63965.589873417724
FlushQueue.queueSize90P,1705942560861000000,1705942620867000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705942560861000000,1705942620867000000,28
FileNameCache.totalMisses,1705942620867000000,1705942680856000000,0
FileNameCache.queries,1705942620867000000,1705942680856000000,516
FileNameCache.fastMisses,1705942620867000000,1705942680856000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705942620867000000,1705942680856000000,0
FilePageCache.maxRegisteredFiles,1705942620867000000,1705942680856000000,654
FilePageCache.maxCacheSizeInBytes,1705942620867000000,1705942680856000000,302284800
FilePageCache.disposedBuffers,1705942620867000000,1705942680856000000,0
FilePageCache.capacityInBytes,1705942620867000000,1705942680856000000,524288000
StorageLockContext.competingThreads.90P,1705942620867000000,1705942680856000000,0
FilePageCache.pageFastCacheHits,1705942620867000000,1705942680856000000,0
FilePageCache.pageHits,1705942620867000000,1705942680856000000,0
StorageLockContext.competingThreads.max,1705942620867000000,1705942680856000000,0
StorageLockContext.competingThreads.avg,1705942620867000000,1705942680856000000,0.0
FilePageCache.uncachedFileAccess,1705942620867000000,1705942680856000000,0
FilePageCache.totalPageDisposalsUs,1705942620867000000,1705942680856000000,0
DirectByteBufferAllocator.hits,1705942620867000000,1705942680856000000,0
FilePageCache.pageLoads,1705942620867000000,1705942680856000000,0
FilePageCache.totalPageLoadsUs,1705942620867000000,1705942680856000000,0
DirectByteBufferAllocator.disposed,1705942620867000000,1705942680856000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705942620867000000,1705942680856000000,0
DirectByteBufferAllocator.reclaimed,1705942620867000000,1705942680856000000,0
DirectByteBufferAllocator.misses,1705942620867000000,1705942680856000000,0
FlushQueue.tasksExecuted,1705942620867000000,1705942680856000000,393
AWTEventQueue.dispatchTimeMaxNs,1705942620867000000,1705942680856000000,3702783
NonBlockingReadAction.finalizedExecutionTimeUs,1705942620867000000,1705942680856000000,89047
FlushQueue.executionTimeMaxNs,1705942620867000000,1705942680856000000,606207
AWTEventQueue.eventsDispatched,1705942620867000000,1705942680856000000,456
FlushQueue.waitingTime90PNs,1705942620867000000,1705942680856000000,253951
NonBlockingReadAction.failedExecutionsCount,1705942620867000000,1705942680856000000,0
FlushQueue.queueSizeMax,1705942620867000000,1705942680856000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705942620867000000,1705942680856000000,0
FlushQueue.waitingTimeMaxNs,1705942620867000000,1705942680856000000,716799
FlushQueue.executionTime90PNs,1705942620867000000,1705942680856000000,148479
AWTEventQueue.dispatchTime90PNs,1705942620867000000,1705942680856000000,288767
FlushQueue.queueSizeAvg,1705942620867000000,1705942680856000000,0.061068702290076333
AWTEventQueue.dispatchTimeAvgNs,1705942620867000000,1705942680856000000,209658.59649122806
FlushQueue.waitingTimeAvgNs,1705942620867000000,1705942680856000000,161400.28498727735
FlushQueue.executionTimeAvgNs,1705942620867000000,1705942680856000000,64182.63613231552
FlushQueue.queueSize90P,1705942620867000000,1705942680856000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705942620867000000,1705942680856000000,24
FileNameCache.totalMisses,1705942680856000000,1705942740859000000,0
FileNameCache.queries,1705942680856000000,1705942740859000000,518
FileNameCache.fastMisses,1705942680856000000,1705942740859000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705942680856000000,1705942740859000000,0
FilePageCache.maxRegisteredFiles,1705942680856000000,1705942740859000000,654
FilePageCache.maxCacheSizeInBytes,1705942680856000000,1705942740859000000,302284800
FilePageCache.disposedBuffers,1705942680856000000,1705942740859000000,0
FilePageCache.capacityInBytes,1705942680856000000,1705942740859000000,524288000
StorageLockContext.competingThreads.90P,1705942680856000000,1705942740859000000,0
FilePageCache.pageFastCacheHits,1705942680856000000,1705942740859000000,2
FilePageCache.pageHits,1705942680856000000,1705942740859000000,0
StorageLockContext.competingThreads.max,1705942680856000000,1705942740859000000,0
StorageLockContext.competingThreads.avg,1705942680856000000,1705942740859000000,0.0
FilePageCache.uncachedFileAccess,1705942680856000000,1705942740859000000,0
FilePageCache.totalPageDisposalsUs,1705942680856000000,1705942740859000000,0
DirectByteBufferAllocator.hits,1705942680856000000,1705942740859000000,0
FilePageCache.pageLoads,1705942680856000000,1705942740859000000,0
FilePageCache.totalPageLoadsUs,1705942680856000000,1705942740859000000,0
DirectByteBufferAllocator.disposed,1705942680856000000,1705942740859000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705942680856000000,1705942740859000000,0
DirectByteBufferAllocator.reclaimed,1705942680856000000,1705942740859000000,0
DirectByteBufferAllocator.misses,1705942680856000000,1705942740859000000,0
FlushQueue.tasksExecuted,1705942680856000000,1705942740859000000,394
AWTEventQueue.dispatchTimeMaxNs,1705942680856000000,1705942740859000000,11206655
NonBlockingReadAction.finalizedExecutionTimeUs,1705942680856000000,1705942740859000000,109004
FlushQueue.executionTimeMaxNs,1705942680856000000,1705942740859000000,2228223
AWTEventQueue.eventsDispatched,1705942680856000000,1705942740859000000,445
FlushQueue.waitingTime90PNs,1705942680856000000,1705942740859000000,280575
NonBlockingReadAction.failedExecutionsCount,1705942680856000000,1705942740859000000,0
FlushQueue.queueSizeMax,1705942680856000000,1705942740859000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705942680856000000,1705942740859000000,0
FlushQueue.waitingTimeMaxNs,1705942680856000000,1705942740859000000,11796479
FlushQueue.executionTime90PNs,1705942680856000000,1705942740859000000,137215
AWTEventQueue.dispatchTime90PNs,1705942680856000000,1705942740859000000,284671
FlushQueue.queueSizeAvg,1705942680856000000,1705942740859000000,0.06091370558375635
AWTEventQueue.dispatchTimeAvgNs,1705942680856000000,1705942740859000000,242243.8831460674
FlushQueue.waitingTimeAvgNs,1705942680856000000,1705942740859000000,210768.62944162436
FlushQueue.executionTimeAvgNs,1705942680856000000,1705942740859000000,67472.24365482233
FlushQueue.queueSize90P,1705942680856000000,1705942740859000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705942680856000000,1705942740859000000,24
FileNameCache.totalMisses,1705942740859000000,1705942800870000000,0
FileNameCache.queries,1705942740859000000,1705942800870000000,516
FileNameCache.fastMisses,1705942740859000000,1705942800870000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705942740859000000,1705942800870000000,0
FilePageCache.maxRegisteredFiles,1705942740859000000,1705942800870000000,654
FilePageCache.maxCacheSizeInBytes,1705942740859000000,1705942800870000000,302284800
FilePageCache.disposedBuffers,1705942740859000000,1705942800870000000,0
FilePageCache.capacityInBytes,1705942740859000000,1705942800870000000,524288000
StorageLockContext.competingThreads.90P,1705942740859000000,1705942800870000000,0
FilePageCache.pageFastCacheHits,1705942740859000000,1705942800870000000,0
FilePageCache.pageHits,1705942740859000000,1705942800870000000,0
StorageLockContext.competingThreads.max,1705942740859000000,1705942800870000000,0
StorageLockContext.competingThreads.avg,1705942740859000000,1705942800870000000,0.0
FilePageCache.uncachedFileAccess,1705942740859000000,1705942800870000000,0
FilePageCache.totalPageDisposalsUs,1705942740859000000,1705942800870000000,0
DirectByteBufferAllocator.hits,1705942740859000000,1705942800870000000,0
FilePageCache.pageLoads,1705942740859000000,1705942800870000000,0
FilePageCache.totalPageLoadsUs,1705942740859000000,1705942800870000000,0
DirectByteBufferAllocator.disposed,1705942740859000000,1705942800870000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705942740859000000,1705942800870000000,0
DirectByteBufferAllocator.reclaimed,1705942740859000000,1705942800870000000,0
DirectByteBufferAllocator.misses,1705942740859000000,1705942800870000000,0
FlushQueue.tasksExecuted,1705942740859000000,1705942800870000000,393
AWTEventQueue.dispatchTimeMaxNs,1705942740859000000,1705942800870000000,4718591
NonBlockingReadAction.finalizedExecutionTimeUs,1705942740859000000,1705942800870000000,80944
FlushQueue.executionTimeMaxNs,1705942740859000000,1705942800870000000,450559
AWTEventQueue.eventsDispatched,1705942740859000000,1705942800870000000,445
FlushQueue.waitingTime90PNs,1705942740859000000,1705942800870000000,292863
NonBlockingReadAction.failedExecutionsCount,1705942740859000000,1705942800870000000,0
FlushQueue.queueSizeMax,1705942740859000000,1705942800870000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705942740859000000,1705942800870000000,0
FlushQueue.waitingTimeMaxNs,1705942740859000000,1705942800870000000,884735
FlushQueue.executionTime90PNs,1705942740859000000,1705942800870000000,141311
AWTEventQueue.dispatchTime90PNs,1705942740859000000,1705942800870000000,290815
FlushQueue.queueSizeAvg,1705942740859000000,1705942800870000000,0.06615776081424936
AWTEventQueue.dispatchTimeAvgNs,1705942740859000000,1705942800870000000,219489.0426966292
FlushQueue.waitingTimeAvgNs,1705942740859000000,1705942800870000000,181646.90076335878
FlushQueue.executionTimeAvgNs,1705942740859000000,1705942800870000000,64622.96183206107
FlushQueue.queueSize90P,1705942740859000000,1705942800870000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705942740859000000,1705942800870000000,24
FileNameCache.totalMisses,1705942800870000000,1705942860865000000,0
FileNameCache.queries,1705942800870000000,1705942860865000000,516
FileNameCache.fastMisses,1705942800870000000,1705942860865000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705942800870000000,1705942860865000000,0
FilePageCache.maxRegisteredFiles,1705942800870000000,1705942860865000000,654
FilePageCache.maxCacheSizeInBytes,1705942800870000000,1705942860865000000,302284800
FilePageCache.disposedBuffers,1705942800870000000,1705942860865000000,0
FilePageCache.capacityInBytes,1705942800870000000,1705942860865000000,524288000
StorageLockContext.competingThreads.90P,1705942800870000000,1705942860865000000,0
FilePageCache.pageFastCacheHits,1705942800870000000,1705942860865000000,0
FilePageCache.pageHits,1705942800870000000,1705942860865000000,0
StorageLockContext.competingThreads.max,1705942800870000000,1705942860865000000,0
StorageLockContext.competingThreads.avg,1705942800870000000,1705942860865000000,0.0
FilePageCache.uncachedFileAccess,1705942800870000000,1705942860865000000,0
FilePageCache.totalPageDisposalsUs,1705942800870000000,1705942860865000000,0
DirectByteBufferAllocator.hits,1705942800870000000,1705942860865000000,0
